fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo
2008-4,76,8.9(17),4,63.0,0.0,0.0,7.5,1029.0(25),6.0,1012.2,1011.6,10.5,22.3(21),14.1,0.0,0.0,7,28/18.9(17),0.0,19,56.0,0.0,6.0,7.6(13),366.0,110.0,0.0,0.0,1009.0,17.0,7.0,1.0,18.0,0.0,12.5,0.0,14.6,18.7,0.0,990.7(18),3.0,63581.0
2008-5,76,104.9(10),10,65.0,0.0,3.0,6.2,1022.0(02),,1012.2,1011.6,13.8,23.8(26),16.9,0.0,0.0,1,,2.0,20,43.0,,12.0,10.0(01),,136.0,2.0,0.0,908.0,150.6,15.0,1.0,17.0,0.0,16.3,0.0,17.4,21.0,0.0,999.2(27),7.0,60968.0
2008-6,76,12.7(05),3,62.0,0.0,1.0,,1019.7(20),0.0,1016.0,1015.4,17.5,31.1(23),22.2,3.0,0.0,8,99/14.4(12),1.0,19,,0.0,8.0,13.9(04),362.0,169.0,0.0,0.0,,25.7,10.0,1.0,17.0,0.0,20.4,0.0,21.5,25.4,0.0,1003.7(16),5.0,74864.0
2008-7,76,23.8(12),0,60.0,0.0,2.0,8.8,1025.8(14),3.0,1015.6,1015.1,20.8,31.3(31),23.5,2.0,0.0,9,21/23.6(27),1.0,22,59.0,0.0,4.0,16.8(13),342.0,204.0,0.0,0.0,1166.0,24.9,7.0,1.0,17.0,0.0,25.5,0.0,24.6,28.2,0.0,1007.2(12),1.0,80302.0
2008-8,76,7.4(22),2,60.0,0.0,2.0,,1021.0(26),1.0,1014.9,1014.3,21.7,32.1(05),24.4,12.0,0.0,5,07/15.3(12),0.0,24,,0.0,3.0,18.8(23),344.0,205.0,0.0,0.0,1219.0,9.9,4.0,1.0,16.0,0.0,25.9,0.0,25.5,29.1,0.0,1002.7(12),2.0,66964.0
2008-9,76,18.2(20),4,59.0,0.0,1.0,,1024.3(27),0.0,1015.3,1014.7,17.9,31.1(06),24.0,1.0,0.0,5,02/15.0(09),1.0,21,,0.0,7.0,12.4(28),374.0,162.0,0.0,0.0,1129.0,35.0,7.0,0.0,17.0,0.0,19.1,0.0,22.0,25.9,0.0,1005.2(05),5.0,48905.0
2009-10,76,34.0(22),3,63.0,0.0,0.0,,1025.1(31),0.0,1016.1,1015.5,14.3,27.9(07),20.1,0.0,0.0,2,99/15.0(22),2.0,25,,0.0,6.0,8.1(17),316.0,143.0,1.0,0.0,,58.1,6.0,0.0,14.0,0.0,14.9,0.0,18.7,23.1,0.0,991.0(22),5.0,38832.0
2009-11,76,2.3(29),1,61.0,0.0,2.0,,1028.9(21),5.0,1015.1,1014.5,9.5,23.7(16),14.3,0.0,0.0,1,29/18.1(30),0.0,28,,0.0,4.0,5.1(10),337.0,103.0,0.0,0.0,,2.8,4.0,0.0,15.0,0.0,13.5,0.0,14.3,19.1,0.0,997.8(30),1.0,24367.0
2009-12,76,,7,64.0,,,,1026.6(10),2.0,1009.4,1008.8,5.7,19.7(30),12.2,0.0,,2,04/17.5(14),,22,,0.0,,-2.7(20),351.0,80.0,,,,,,,14.0,5.0,5.8,,9.6,13.5,,988.0(24),,15966.0
2009-13,76,,44,62.0,,,,1029.9(11/ene),25.0,1014.9,1014.3,12.6,35.6(20/ago),24.3,27.0,,56,29/24.2(24/ene),,263,,0.0,,-2.7(20/dic),347.0,132.0,,,,,,,16.0,7.0,5.5,,16.7,20.8,,986.3(05/mar),,579926.0
2009-1,76,16.7(06),9,64.0,0.0,0.0,,1029.9(11),5.0,1013.1,1012.5,4.1,21.6(23),9.7,0.0,0.0,2,29/24.2(24),3.0,20,,0.0,8.0,-2.4(08),387.0,72.0,0.0,0.0,656.0,49.5,10.0,0.0,16.0,2.0,5.5,0.0,8.4,12.6,0.0,986.9(24),4.0,21154.0
2009-2,76,15.6(01),4,63.0,0.0,0.0,,1029.4(25),2.0,1014.0,1013.4,5.2,17.7(10),8.5,0.0,0.0,3,32/18.9(08),2.0,20,,0.0,5.0,2.8(08),333.0,77.0,0.0,0.0,727.0,32.2,5.0,0.0,15.0,0.0,9.3,0.0,9.5,13.8,0.0,989.2(06),4.0,29877.0
2009-3,76,31.7(31),6,63.0,0.0,1.0,,1028.2(17),2.0,1015.3,1014.7,7.1,18.9(16),9.6,0.0,0.0,7,30/18.6(05),2.0,18,,0.0,8.0,2.2(07),373.0,87.0,1.0,0.0,803.0,56.6,10.0,0.0,18.0,0.0,12.1,0.0,11.4,15.6,0.0,986.3(05),4.0,46281.0
2009-4,76,17.6(07),6,66.0,0.0,0.0,6.5,1022.5(04),6.0,1013.0,1012.4,9.7,23.9(23),13.5,0.0,0.0,1,07/19.4(07),1.0,23,48.0,0.0,12.0,6.8(12),376.0,106.0,0.0,0.0,895.0,47.3,13.0,2.0,18.0,0.0,11.4,0.0,13.9,18.0,0.0,1001.3(11),8.0,56372.0
2009-5,76,38.3(14),4,64.0,0.0,3.0,,1024.4(28),0.0,1017.3,1016.7,14.7,26.2(28),18.7,0.0,0.0,7,04/14.4(11),1.0,20,,0.0,2.0,10.9(02),361.0,146.0,1.0,0.0,877.0,38.5,4.0,0.0,17.0,0.0,18.6,0.0,18.6,22.6,0.0,1008.0(14),1.0,73095.0
2009-6,76,4.7(06),0,58.0,0.0,2.0,,1022.3(11),2.0,1015.0,1014.4,18.7,31.7(30),21.6,2.0,0.0,4,15/20.0(05),0.0,26,,0.0,4.0,15.1(07),332.0,176.0,0.0,0.0,,7.3,4.0,0.0,16.0,0.0,23.3,0.0,22.7,26.7,0.0,1002.2(05),2.0,79495.0
2009-7,76,15.6(09),2,61.0,0.0,1.0,,1023.2(25),0.0,1016.4,1015.8,21.7,34.8(23),24.0,9.0,0.0,9,22/14.2(23),1.0,20,,0.0,4.0,17.1(18),318.0,209.0,0.0,0.0,,18.1,3.0,1.0,15.0,0.0,22.5,0.0,25.2,28.7,0.0,1007.1(23),2.0,73117.0
2009-8,76,1.1(31),0,59.0,0.0,0.0,,1020.4(21),0.0,1016.3,1015.7,22.4,35.6(20),24.3,16.0,0.0,15,33/14.4(09),0.0,16,,0.0,3.0,20.5(04),326.0,213.0,0.0,0.0,,2.0,4.0,0.0,16.0,0.0,27.0,0.0,26.3,30.2,0.0,1007.9(25),1.0,71646.0
2009-9,76,16.0(20),2,60.0,0.0,1.0,,1022.6(23),1.0,1017.3,1016.8,18.1,29.7(01),23.3,0.0,0.0,3,08/16.1(22),2.0,25,,0.0,8.0,13.3(16),352.0,167.0,0.0,0.0,,41.8,9.0,2.0,16.0,0.0,18.9,0.0,22.2,26.2,0.0,1006.6(16),6.0,49724.0
2010-10,76,29.0(09),4,,0.0,0.0,,1025.5(27),,1012.3,1011.7,12.7,26.1(03),20.8,0.0,0.0,8,,2.0,19,,,6.0,5.9(27),,125.0,0.0,0.0,,55.9,6.0,0.0,17.0,0.0,18.4,0.0,17.2,21.7,0.0,993.8(31),3.0,37841.0
2010-11,76,1.9(29),3,,0.0,0.0,,1029.8(05),,1009.8,1009.2,7.1,23.8(02),12.0,0.0,0.0,4,,0.0,23,,,5.0,1.0(27),,84.0,0.0,0.0,,5.9,6.0,0.0,15.0,0.0,7.4,0.0,11.9,16.7,0.0,984.2(09),4.0,24214.0
2010-12,76,6.8(22),8,,0.0,1.0,,1029.8(10),,1012.0,1011.4,4.4,19.7(08),13.2,0.0,0.0,5,,0.0,18,,,10.0,-2.0(27),,72.0,0.0,0.0,,23.9,10.0,0.0,14.0,3.0,8.7,0.0,9.0,13.5,0.0,991.1(23),7.0,20008.0
2010-13,76,,72,,,,,1031.0(17/mar),,1013.6,1013.0,11.7,37.4(27/ago),24.8,18.0,0.0,63,,,230,,,,-2.0(27/dic),,126.0,,0.0,,,,,16.0,13.0,5.4,,15.8,19.9,0.0,984.2(09/nov),,570537.0
2010-1,76,,12,66.0,,,,1024.9(17),2.0,1012.7,1012.1,4.4,15.9(15),8.7,0.0,0.0,0,99/21.1(07),,19,,0.0,,-1.5(10),328.0,72.0,,0.0,,,,,14.0,3.0,6.4,,7.9,11.4,0.0,991.9(08),,18142.0
2010-2,76,,9,60.0,,,,1026.0(02),5.0,1006.8,1006.2,4.4,19.9(23),9.2,0.0,0.0,2,32/18.6(24),,17,,0.0,,-1.7(15),394.0,71.0,,0.0,,,,,17.0,4.0,6.0,,8.7,12.8,0.0,986.2(19),,25725.0
2010-3,76,20.5(07),12,63.0,0.0,2.0,,1031.0(17),3.0,1017.0,1016.4,6.0,21.1(27),12.2,0.0,0.0,7,99/18.1(03),3.0,12,,0.0,7.0,-1.0(11),366.0,82.0,0.0,0.0,,53.4,7.0,0.0,17.0,3.0,5.4,2.0,10.2,14.3,0.0,999.4(08),5.0,44510.0
2010-4,76,9.5(03),8,64.0,0.0,3.0,,1029.3(05),0.0,1017.6,1017.0,10.1,23.9(27),15.1,0.0,0.0,3,06/13.3(07),0.0,19,,0.0,8.0,6.3(05),308.0,109.0,0.0,0.0,,15.4,9.0,0.0,15.0,0.0,13.8,0.0,14.1,18.1,0.0,1007.1(11),3.0,53880.0
2010-5,76,46.8(03),5,62.0,0.0,1.0,,1026.6(17),0.0,1013.6,1013.0,12.4,26.6(31),17.7,0.0,0.0,6,22/14.4(05),2.0,20,,0.0,11.0,7.4(04),331.0,127.0,1.0,0.0,,88.4,12.0,0.0,16.0,0.0,12.4,0.0,16.5,20.6,0.0,999.0(04),5.0,73009.0
2010-6,76,11.2(09),2,61.0,0.0,1.0,,1019.5(04),0.0,1013.7,1013.1,17.0,29.7(28),20.7,0.0,0.0,6,15/13.9(20),1.0,22,,0.0,7.0,13.8(21),318.0,165.0,0.0,0.0,,24.3,7.0,0.0,15.0,0.0,21.2,0.0,20.9,24.8,0.0,1000.0(10),3.0,74462.0
2010-7,76,1.2(29),0,60.0,0.0,0.0,,1022.0(23),0.0,1016.3,1015.7,22.4,31.5(11),24.6,13.0,0.0,11,23/13.3(28),0.0,20,,0.0,2.0,19.9(02),328.0,220.0,0.0,0.0,,1.5,1.0,1.0,16.0,0.0,27.8,0.0,26.1,29.7,0.0,1008.5(14),1.0,81611.0
2010-8,76,39.3(13),2,62.0,0.0,1.0,,1023.5(21),1.0,1015.9,1015.3,21.4,37.4(27),24.8,5.0,0.0,6,02/18.1(12),2.0,23,,0.0,8.0,16.5(14),349.0,210.0,1.0,0.0,,59.0,9.0,1.0,17.0,0.0,25.5,0.0,25.2,28.9,0.0,1008.8(23),5.0,68148.0
2010-9,76,40.1(17),7,62.0,0.0,0.0,,1023.7(14),1.0,1015.0,1014.4,17.9,29.4(04),21.9,0.0,0.0,5,32/16.1(07),4.0,18,,0.0,9.0,12.3(27),342.0,173.0,1.0,0.0,,100.7,11.0,0.0,16.0,0.0,21.6,0.0,22.0,26.2,0.0,999.7(07),5.0,48987.0
2011-10,76,44.1(27),3,61.0,0.0,0.0,6.3,1025.4(10),0.0,1019.3,1018.7,14.9,29.8(03),17.7,0.0,0.0,10,99/14.4(19),2.0,18,56.0,0.0,7.0,9.2(26),339.0,141.0,2.0,0.0,,99.9,9.0,2.0,16.0,0.0,18.3,0.0,19.5,24.2,0.0,999.4(25),6.0,38346.0
2011-11,76,44.7(15),13,,0.0,1.0,2.6,1030.0(26),1.0,1018.1,1017.5,11.7,23.1(02),17.1,0.0,0.0,4,05/17.5(22),5.0,13,26.0,0.0,13.0,5.9(27),373.0,129.0,1.0,0.0,,114.9,15.0,1.0,15.0,0.0,16.2,0.0,15.4,19.0,0.0,996.7(05),9.0,19177.0
2011-12,76,0.4(02),0,58.0,0.0,0.0,2.9,1036.7(26),2.0,1023.0,1022.4,5.9,19.1(14),10.1,0.0,0.0,8,30/18.9(17),0.0,23,31.0,0.0,1.0,1.8(26),386.0,78.0,0.0,0.0,,0.4,1.0,0.0,15.0,0.0,11.8,0.0,11.2,16.3,0.0,1004.8(16),0.0,22065.0
2011-13,76,50.5(07/jun),47,,0.0,7.0,,1036.7(26/dic),,1017.8,1017.2,13.0,33.0(21/ago),24.8,17.0,0.0,78,,24.0,240,,,81.0,-3.3(24/ene),,138.0,8.0,0.0,,700.2,89.0,9.0,16.0,5.0,8.1,0.0,17.2,21.4,0.0,992.1(17/feb),53.0,595365.0
2011-1,76,17.0(28),9,67.0,0.0,2.0,,1029.1(17),,1018.4,1017.8,3.9,17.6(11),7.9,0.0,0.0,8,,1.0,14,,,6.0,-3.3(24),,79.0,0.0,0.0,,25.7,8.0,0.0,14.0,5.0,8.1,0.0,8.4,12.9,0.0,1003.6(27),4.0,22119.0
2011-2,76,19.0(17),3,66.0,0.0,1.0,,1032.8(04),0.0,1018.2,1017.6,5.3,20.3(22),9.6,0.0,0.0,5,24/15.0(16),1.0,20,,0.0,5.0,2.8(02),326.0,82.0,0.0,0.0,,22.7,6.0,0.0,16.0,0.0,8.3,0.0,10.1,14.8,0.0,992.1(17),3.0,30590.0
2011-3,76,44.3(12),5,68.0,0.0,0.0,,1032.6(24),2.0,1019.1,1018.5,7.9,22.4(17),12.5,0.0,0.0,3,06/16.9(14),5.0,23,,0.0,11.0,2.4(01),399.0,95.0,1.0,0.0,,126.6,11.0,0.0,18.0,0.0,8.3,0.0,11.8,15.6,0.0,998.1(13),7.0,47077.0
2011-4,76,3.0(28),4,64.0,0.0,0.0,,1028.3(07),2.0,1016.3,1015.8,12.3,25.9(10),15.1,0.0,0.0,9,13/15.3(12),0.0,17,,0.0,6.0,9.4(18),370.0,123.0,0.0,0.0,,7.1,6.0,0.0,17.0,0.0,16.3,0.0,16.3,20.4,0.0,1001.0(30),2.0,61777.0
2011-5,76,17.4(07),1,62.0,0.0,1.0,,1027.6(10),1.0,1018.3,1017.7,15.1,30.0(24),18.6,1.0,0.0,7,99/16.4(07),3.0,23,,0.0,7.0,11.8(01),361.0,148.0,0.0,0.0,,52.4,7.0,1.0,17.0,0.0,17.5,0.0,19.1,23.2,0.0,1001.3(02),5.0,77004.0
2011-6,76,50.5(07),3,62.0,0.0,0.0,,1023.6(25),2.0,1017.0,1016.4,18.1,30.5(29),22.1,2.0,0.0,4,10/16.9(01),2.0,23,,0.0,8.0,13.3(03),306.0,174.0,1.0,0.0,,76.2,8.0,0.0,15.0,0.0,19.3,0.0,21.7,25.2,0.0,1004.5(07),5.0,74198.0
2011-7,76,37.5(18),3,62.0,0.0,2.0,,1020.6(15),3.0,1013.6,1013.0,20.2,30.6(19),23.3,1.0,0.0,4,09/16.4(19),3.0,24,,0.0,8.0,16.1(14),353.0,194.0,3.0,0.0,,117.4,10.0,4.0,16.0,0.0,24.3,0.0,23.8,27.5,0.0,1000.4(19),6.0,73571.0
2011-8,76,3.3(26),1,61.0,0.0,0.0,,1023.2(10),0.0,1015.2,1014.6,21.7,33.0(21),24.8,11.0,0.0,9,30/15.0(26),0.0,21,,0.0,4.0,18.5(10),313.0,217.0,0.0,0.0,,4.3,3.0,1.0,15.0,0.0,26.9,0.0,25.7,29.6,0.0,1005.9(26),1.0,73862.0
2011-9,76,24.2(18),2,65.0,0.0,0.0,8.5,1025.4(06),0.0,1017.4,1016.9,19.3,30.7(15),22.6,2.0,0.0,7,29/13.9(24),2.0,21,68.0,0.0,5.0,14.3(19),313.0,198.0,0.0,0.0,,52.6,5.0,0.0,15.0,0.0,23.5,0.0,23.6,27.9,0.0,1008.4(18),5.0,55579.0
2012-10,76,59.4(30),6,72.0,0.0,2.0,,1021.5(02),2.0,1012.7,1012.1,15.1,26.4(09),20.7,0.0,0.0,3,99/16.4(28),3.0,22,,0.0,13.0,6.0(29),348.0,167.0,2.0,0.0,,158.8,16.0,2.0,16.0,0.0,14.3,0.0,18.8,22.5,0.0,991.6(31),11.0,35786.0
2012-11,76,13.1(27),8,70.0,0.0,0.0,,1029.6(07),0.0,1013.8,1013.2,10.4,21.1(02),15.4,0.0,0.0,4,26/15.0(01),1.0,18,,0.0,6.0,3.0(30),331.0,116.0,0.0,0.0,,27.5,10.0,0.0,13.0,0.0,12.5,0.0,14.2,17.9,0.0,993.1(28),5.0,20820.0
2012-12,76,8.1(12),5,66.0,0.0,2.0,2.6,1032.2(28),1.0,1018.7,1018.1,7.0,20.4(15),12.7,0.0,0.0,5,32/16.4(05),0.0,21,28.0,0.0,2.0,2.2(02),343.0,89.0,0.0,0.0,,8.2,3.0,0.0,14.0,0.0,10.6,0.0,11.1,15.2,0.0,1006.4(01),1.0,21918.0
2012-13,76,59.4(30/oct),49,,0.0,9.0,,1036.4(19/ene),20.0,,1016.2,12.8,34.0(20/ago),25.1,23.0,0.0,88,07/21.1(20/mar),11.0,228,,0.0,65.0,-3.5(05/feb),351.0,,3.0,1.0,,446.2,84.0,11.0,16.0,10.0,3.6,0.0,17.0,21.2,0.0,991.6(31/oct),45.0,607494.0
2012-1,76,4.0(28),4,62.0,0.0,1.0,3.7,1036.4(19),0.0,1024.2,1023.6,4.4,18.3(02),8.7,0.0,0.0,11,26/15.0(02),0.0,16,38.0,0.0,2.0,0.5(14),380.0,74.0,0.0,0.0,,5.1,2.0,0.0,14.0,0.0,9.2,0.0,9.6,14.6,0.0,1013.2(31),2.0,23872.0
2012-2,76,6.0(01),2,49.0,0.0,1.0,6.1,1028.7(21),0.0,1021.3,1020.7,1.9,19.9(26),8.1,0.0,0.0,13,33/13.9(22),0.0,14,57.0,0.0,4.0,-3.5(05),367.0,53.0,0.0,0.0,,7.2,4.0,0.0,16.0,10.0,3.6,0.0,7.1,12.2,0.0,1009.9(02),1.0,34032.0
2012-3,76,24.5(21),1,58.0,0.0,3.0,8.8,1032.8(09),2.0,1023.7,1023.3,7.7,23.3(30),11.4,0.0,0.0,14,07/21.1(20),1.0,15,74.0,0.0,5.0,3.5(07),360.0,87.0,0.0,1.0,,32.0,5.0,0.0,17.0,0.0,13.5,0.0,12.7,17.7,0.0,1007.6(31),4.0,56117.0
2012-4,76,18.3(03),7,60.0,0.0,0.0,5.9,1016.4(22),7.0,1007.9,1007.4,11.0,22.6(24),16.0,0.0,0.0,1,34/16.9(15),1.0,22,44.0,0.0,12.0,6.9(17),392.0,106.0,0.0,0.0,,51.8,13.0,2.0,18.0,0.0,14.5,0.0,15.0,18.9,0.0,996.5(19),8.0,54707.0
2012-5,76,13.8(19),3,58.0,0.0,0.0,8.6,1025.2(11),2.0,1015.8,1015.2,15.3,28.0(30),19.7,0.0,0.0,5,24/20.6(20),1.0,23,59.0,0.0,7.0,9.2(01),347.0,142.0,0.0,0.0,,19.7,7.0,2.0,16.0,0.0,20.1,0.0,19.5,23.7,0.0,1002.4(20),3.0,77760.0
2012-6,76,16.5(03),1,,0.0,0.0,9.3,1023.2(23),1.0,1015.3,1014.8,19.1,31.8(21),22.2,1.0,0.0,10,06/16.1(12),1.0,19,61.0,0.0,3.0,16.1(12),337.0,,0.0,0.0,,20.5,5.0,1.0,15.0,0.0,23.0,0.0,22.9,26.6,0.0,1004.4(07),3.0,82539.0
2012-7,76,29.9(01),2,,0.0,0.0,9.0,1026.6(16),0.0,1016.1,1015.5,20.5,33.3(18),22.2,1.0,0.0,8,32/14.4(01),1.0,21,61.0,0.0,2.0,16.3(02),338.0,,0.0,0.0,,30.2,2.0,1.0,17.0,0.0,25.6,0.0,24.2,27.9,0.0,1008.0(05),1.0,81073.0
2012-8,76,16.9(30),2,,0.0,0.0,9.5,1022.6(07),0.0,1015.6,1015.4,22.3,34.0(20),25.1,21.0,0.0,12,01/14.4(06),1.0,17,69.0,0.0,3.0,17.9(31),328.0,,0.0,0.0,,22.5,6.0,1.0,15.0,0.0,27.3,0.0,26.3,30.3,0.0,1006.8(05),3.0,73221.0
2012-9,76,54.0(29),8,,0.0,0.0,,1022.3(07),5.0,,1014.6,18.8,29.9(24),22.1,0.0,0.0,2,27/18.1(24),1.0,20,,0.0,6.0,13.2(27),341.0,,1.0,0.0,,62.7,11.0,2.0,16.0,0.0,22.2,0.0,22.8,26.8,0.0,1001.7(26),3.0,45649.0
2013-10,76,28.0(06),5,80.0,0.0,1.0,4.2,1023.1(31),1.0,1017.1,1016.5,16.8,29.3(27),22.5,0.0,0.0,1,34/15.3(04),2.0,25,38.0,0.0,10.0,11.7(12),333.0,196.0,0.0,0.0,,65.8,10.0,2.0,15.0,0.0,16.8,0.0,20.3,23.9,0.0,1006.2(01),7.0,35010.0
2013-11,76,40.0(16),4,67.0,0.0,1.0,2.9,1029.7(28),5.0,1015.2,1014.6,9.4,25.8(05),14.9,0.0,0.0,6,99/22.8(16),3.0,20,29.0,0.0,5.0,1.8(29),359.0,108.0,1.0,0.0,,100.2,6.0,3.0,15.0,0.0,9.8,0.0,13.6,17.7,0.0,996.9(18),4.0,24063.0
2013-12,76,15.9(19),4,74.0,0.0,0.0,2.2,1034.9(11),3.0,1023.4,1022.8,5.7,18.1(28),10.2,0.0,0.0,11,31/20.0(26),1.0,16,23.0,0.0,3.0,3.0(31),388.0,93.0,0.0,0.0,,18.1,4.0,0.0,15.0,0.0,9.8,0.0,10.2,14.6,0.0,992.1(25),2.0,18991.0
2013-13,76,42.0(28/feb),49,67.0,0.0,8.0,5.9,1038.0(03/ene),36.0,1015.6,1015.0,13.1,33.0(28/jul),26.1,18.0,0.0,55,07/23.3(28/feb),21.0,261,46.0,0.0,82.0,0.7(23/feb),361.0,143.0,3.0,0.0,,590.4,93.0,17.0,17.0,0.0,9.1,2.0,16.9,20.7,0.0,979.4(19/ene),51.0,587279.0
2013-1,76,18.5(22),3,63.0,0.0,0.0,2.5,1038.0(03),4.0,1015.2,1014.6,6.1,19.2(07),10.1,0.0,0.0,6,99/16.9(16),1.0,22,26.0,0.0,7.0,3.2(12),350.0,81.0,0.0,0.0,,32.2,8.0,0.0,15.0,0.0,10.6,0.0,10.5,14.8,0.0,979.4(19),5.0,22277.0
2013-2,76,42.0(28),5,58.0,0.0,0.0,3.6,1027.0(04),6.0,1014.1,1013.5,5.9,21.4(01),11.1,0.0,0.0,1,07/23.3(28),2.0,22,34.0,0.0,7.0,0.7(23),419.0,72.0,1.0,0.0,,68.3,6.0,1.0,19.0,0.0,9.1,2.0,9.7,13.5,0.0,997.4(23),4.0,28224.0
2013-3,76,31.9(13),10,67.0,0.0,1.0,5.9,1018.9(02),10.0,1005.8,1005.2,9.4,21.8(30),13.4,0.0,0.0,0,07/21.7(01),5.0,21,49.0,0.0,13.0,4.6(15),411.0,102.0,1.0,0.0,,109.1,15.0,1.0,20.0,0.0,10.8,0.0,13.0,16.6,0.0,990.0(06),7.0,45113.0
2013-4,76,21.1(27),8,65.0,0.0,0.0,7.0,1025.8(24),5.0,1014.2,1013.6,11.1,22.5(17),14.7,0.0,0.0,5,07/20.0(29),4.0,17,52.0,0.0,8.0,6.9(06),384.0,111.0,0.0,0.0,,76.8,9.0,0.0,18.0,0.0,12.7,0.0,14.7,18.3,0.0,994.9(01),7.0,54524.0
2013-5,76,27.2(15),5,64.0,0.0,2.0,7.8,1022.2(12),2.0,1013.9,1013.2,12.9,27.8(22),17.4,0.0,0.0,1,26/16.9(29),1.0,25,54.0,0.0,10.0,10.3(30),346.0,126.0,0.0,0.0,,42.5,11.0,1.0,17.0,0.0,16.6,0.0,16.6,20.2,0.0,998.2(16),3.0,72323.0
2013-6,76,14.7(08),1,62.0,0.0,1.0,9.0,1024.0(29),0.0,1017.4,1016.8,17.4,30.1(01),21.6,1.0,0.0,2,08/15.0(18),1.0,27,60.0,0.0,5.0,14.0(08),358.0,163.0,0.0,0.0,,19.0,7.0,1.0,17.0,0.0,21.7,0.0,21.0,24.6,0.0,1007.6(17),2.0,80714.0
2013-7,76,8.6(17),0,63.0,0.0,0.0,9.8,1024.1(30),0.0,1017.5,1017.0,22.2,33.0(28),26.1,10.0,0.0,11,23/11.7(28),0.0,20,66.0,0.0,3.0,19.8(03),312.0,223.0,0.0,0.0,,9.3,3.0,3.0,15.0,0.0,24.6,0.0,25.7,29.2,0.0,1007.5(27),1.0,83555.0
2013-8,76,16.1(26),1,70.0,0.0,0.0,8.6,1021.5(09),0.0,1017.2,1016.6,21.4,31.2(13),23.9,6.0,0.0,6,35/12.8(08),1.0,24,62.0,0.0,6.0,18.1(27),327.0,237.0,0.0,0.0,,33.1,7.0,2.0,16.0,0.0,22.9,0.0,25.2,28.9,0.0,1008.6(06),5.0,69476.0
2013-9,76,5.0(08),3,74.0,0.0,2.0,7.8,1024.3(22),0.0,1016.6,1016.0,18.5,30.3(29),21.0,1.0,0.0,5,25/15.0(07),0.0,22,63.0,0.0,5.0,15.6(11),343.0,208.0,0.0,0.0,,16.0,7.0,3.0,16.0,0.0,21.4,0.0,22.5,26.4,0.0,1002.9(29),4.0,53009.0
2014-10,76,3.9(05),0,76.0,0.0,3.0,5.9,1025.3(01),0.0,1017.1,1016.5,16.3,28.5(21),19.1,0.0,0.0,1,01/14.4(31),0.0,30,52.0,0.0,3.0,13.2(23),303.0,184.0,0.0,0.0,,7.4,4.0,2.0,14.0,0.0,21.3,0.0,20.4,24.4,0.0,1006.0(14),2.0,41086.0
2014-11,76,,9,,,,2.1,,,,,,,,,0.0,2,,,19,21.0,,,,,136.0,,0.0,,,,,,,,,,,0.0,,,20396.0
2014-12,76,11.8(03),3,66.0,0.0,0.0,2.3,1032.9(22),1.0,1020.9,1020.3,6.4,18.9(18),11.9,0.0,0.0,9,99/18.9(09),2.0,19,24.0,0.0,5.0,2.0(29),408.0,86.0,0.0,0.0,,25.7,6.0,0.0,17.0,0.0,11.6,0.0,10.6,14.6,0.0,995.9(01),3.0,19886.0
2014-13,76,,48,,,,5.7,,,,,,,,,1.0,40,,,277,44.0,,,,,158.0,,0.0,,,,,,,,,,,0.0,,,581151.0
2014-1,76,10.5(29),7,78.0,0.0,1.0,2.1,1025.5(08),2.0,1012.4,1011.8,7.2,18.8(26),10.1,0.0,0.0,1,99/19.7(27),1.0,23,22.0,0.0,9.0,3.8(31),299.0,104.0,0.0,0.0,,29.6,11.0,1.0,13.0,0.0,9.0,0.0,11.1,14.9,0.0,993.2(19),7.0,21067.0
2014-2,76,15.9(09),4,70.0,0.0,1.0,3.9,1026.1(27),6.0,1013.5,1012.8,7.0,21.4(13),10.7,0.0,0.0,3,31/20.6(28),1.0,21,37.0,0.0,6.0,3.1(02),401.0,95.0,0.0,0.0,,25.2,8.0,0.0,18.0,0.0,10.3,0.0,11.3,15.6,0.0,990.5(10),2.0,28872.0
2014-3,76,8.0(30),4,69.0,0.0,0.0,6.7,1028.1(13),6.0,1016.7,1016.1,8.9,22.9(17),13.2,0.0,0.0,5,99/23.3(03),0.0,22,57.0,0.0,5.0,5.9(26),418.0,107.0,0.0,0.0,,12.2,5.0,0.0,19.0,0.0,14.5,0.0,13.1,17.3,0.0,996.6(03),3.0,48608.0
2014-4,76,13.7(03),7,75.0,0.0,0.0,7.5,1024.1(08),2.0,1014.0,1013.4,12.5,23.5(27),14.3,0.0,0.0,2,06/16.1(03),1.0,21,56.0,0.0,9.0,9.4(01),363.0,141.0,0.0,0.0,,28.6,9.0,2.0,18.0,0.0,16.1,0.0,16.2,19.8,0.0,996.3(03),5.0,61210.0
2014-5,76,14.1(28),4,72.0,0.0,0.0,7.2,1026.8(14),1.0,1016.5,1015.9,14.3,24.7(11),17.2,0.0,0.0,5,04/16.4(20),3.0,22,50.0,0.0,9.0,11.6(03),345.0,154.0,0.0,0.0,,50.7,9.0,4.0,17.0,0.0,17.1,0.0,17.7,21.1,0.0,1007.3(21),7.0,70498.0
