fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,ts_20,ts_10,ts_50
2014-8,1505,4.9(02),,75.0,0.0,6.0,7.3,973.1(16),1017.5,966.3,11.2,29.5(24),18.2,0.0,,,0.0,,53.0,10.0,5.1(21),133.0,153.0,0.0,,754.0,16.1,13.0,0.0,6.0,0.0,21.2,0.0,18.0,24.8,,958.7(02),5.0,0.0,25/12.5(25),0.0,,,
2014-9,1505,10.6(08),,78.0,0.0,11.0,5.8,974.9(30),1014.9,963.8,12.0,35.0(02),16.7,1.0,,,1.0,,46.0,15.0,4.3(25),99.0,159.0,0.0,,583.0,51.1,15.0,5.0,5.0,0.0,19.1,0.0,18.4,24.7,,948.7(17),12.0,0.0,24/13.1(17),0.0,,,
2015-10,1505,48.0(04),,83.0,0.0,7.0,4.1,973.5(20),1015.0,963.0,8.2,24.5(17),14.2,0.0,0.0,,5.0,,37.0,17.0,1.9(03),120.0,130.0,2.0,4.0,299.0,154.4,19.0,0.0,6.0,0.0,12.2,0.0,13.5,18.7,1.0,952.9(05),13.0,1.0,18/16.4(04),0.0,,,
2015-11,1505,20.8(02),,88.0,0.0,8.0,3.6,983.6(30),1026.3,973.3,6.8,23.1(08),13.0,0.0,0.0,,2.0,,37.0,13.0,-2.2(30),105.0,123.0,0.0,6.0,323.0,55.2,15.0,0.0,4.0,3.0,4.6,0.0,11.5,16.2,0.0,955.7(02),9.0,0.0,24/12.5(20),0.0,,,
2015-12,1505,11.8(28),,77.0,0.0,4.0,2.0,984.6(09),1026.0,972.7,5.6,18.9(19),14.4,0.0,0.0,,2.0,,22.0,13.0,-3.9(01),212.0,96.0,0.0,3.0,809.0,37.6,16.0,0.0,9.0,6.0,5.2,0.0,9.9,14.1,0.0,957.7(28),7.0,3.0,22/20.3(30),0.0,,,
2015-13,1505,48.0(04/oct),,79.0,5.0,65.0,5.4,990.8(09/ene),1020.9,968.6,7.3,35.1(30/jun),19.7,20.0,0.0,,26.0,,43.0,146.0,-4.5(01/ene),136.0,121.0,2.0,41.0,7882.0,752.2,169.0,11.0,6.0,36.0,3.1,4.0,13.1,18.8,1.0,940.6(16/sep),95.0,10.0,22/20.3(30/dic),0.0,,,
2015-1,1505,27.2(15),,90.0,3.0,6.0,3.1,990.8(09),1026.8,972.8,1.5,16.7(10),8.0,0.0,0.0,,5.0,,33.0,18.0,-4.5(01),124.0,83.0,0.0,3.0,323.0,140.7,16.0,0.0,5.0,10.0,6.2,1.0,6.2,10.8,0.0,945.8(30),13.0,1.0,22/16.9(15),0.0,,,
2015-2,1505,14.3(03),,89.0,2.0,1.0,2.9,985.9(17),1022.9,969.1,2.0,13.2(28),8.4,0.0,0.0,,6.0,,28.0,23.0,-3.9(10),155.0,81.0,0.0,0.0,312.0,123.9,18.0,3.0,7.0,10.0,3.1,3.0,5.8,9.5,0.0,950.2(03),18.0,0.0,31/14.2(23),0.0,,,
2015-3,1505,21.2(02),,78.0,0.0,5.0,5.7,985.9(04),1024.7,971.4,3.0,23.5(07),10.2,0.0,0.0,,1.0,,48.0,10.0,-2.4(16),118.0,89.0,0.0,3.0,647.0,47.8,12.0,0.0,5.0,7.0,8.6,0.0,9.2,15.3,0.0,954.9(19),8.0,0.0,20/11.1(02),0.0,,,
2015-4,1505,14.6(27),,77.0,0.0,5.0,6.1,981.4(01),1019.1,966.7,6.0,26.5(13),10.9,0.0,0.0,,2.0,,46.0,14.0,0.2(02),125.0,104.0,0.0,4.0,746.0,61.5,16.0,1.0,5.0,0.0,13.6,0.0,12.4,18.7,0.0,953.3(26),9.0,0.0,24/13.1(25),0.0,,,
2015-5,1505,18.3(04),,74.0,0.0,2.0,8.1,979.8(15),1020.0,968.1,8.3,30.1(12),13.1,1.0,0.0,,2.0,,55.0,12.0,2.7(22),158.0,123.0,0.0,2.0,1232.0,40.8,13.0,0.0,8.0,0.0,13.9,0.0,14.7,21.1,0.0,943.3(04),4.0,1.0,22/19.2(04),0.0,,,
2015-6,1505,4.1(13),,75.0,0.0,9.0,8.4,975.2(16),1018.7,967.4,11.3,35.1(30),15.3,7.0,0.0,,0.0,,55.0,4.0,5.0(02),108.0,154.0,0.0,5.0,676.0,6.2,6.0,4.0,5.0,0.0,16.7,0.0,18.4,25.4,0.0,959.0(11),2.0,0.0,03/10.8(17),0.0,,,
2015-7,1505,8.8(01),,70.0,0.0,5.0,8.2,973.2(11),1018.1,967.3,12.9,32.4(06),18.6,5.0,0.0,,0.0,,55.0,5.0,7.1(25),135.0,168.0,0.0,2.0,952.0,15.8,9.0,2.0,7.0,0.0,19.3,0.0,20.1,27.2,0.0,959.6(31),2.0,0.0,24/13.3(03),0.0,,,
2015-8,1505,8.5(23),,72.0,0.0,8.0,6.5,974.5(08),1016.2,965.3,12.1,33.8(20),19.7,7.0,0.0,,0.0,,47.0,9.0,5.5(08),147.0,162.0,0.0,5.0,962.0,23.8,16.0,1.0,7.0,0.0,16.7,0.0,19.2,26.3,0.0,953.6(23),4.0,2.0,22/16.7(23),0.0,,,
2015-9,1505,21.4(15),,77.0,0.0,5.0,5.9,973.6(19),1017.3,965.6,9.7,29.5(08),13.9,0.0,0.0,,1.0,,48.0,8.0,4.2(19),130.0,137.0,0.0,4.0,601.0,44.5,13.0,0.0,6.0,0.0,15.8,0.0,15.9,22.1,0.0,940.6(16),6.0,2.0,25/17.5(16),0.0,,,
2016-10,1505,13.4(15),,,0.0,12.0,5.7,977.7(28),1017.1,965.0,7.8,26.0(30),12.2,0.0,0.0,,3.0,,52.0,9.0,3.9(10),,133.0,0.0,10.0,388.0,49.8,11.0,0.0,5.0,0.0,14.2,0.0,13.8,19.7,0.0,944.4(22),7.0,,,,,,
2016-11,1505,31.8(24),,91.0,0.0,11.0,2.9,979.4(15),1018.0,964.8,3.5,19.6(02),11.0,0.0,0.0,,4.0,,30.0,17.0,-2.4(30),121.0,101.0,1.0,8.0,282.0,135.3,19.0,1.0,5.0,5.0,5.0,0.0,8.1,12.7,0.0,940.2(20),13.0,1.0,24/17.2(21),0.0,,,
2016-12,1505,11.0(15),,89.0,0.0,14.0,3.2,986.7(24),1027.8,973.9,2.0,18.2(11),9.1,0.0,0.0,,1.0,,35.0,10.0,-6.0(31),87.0,93.0,0.0,11.0,284.0,24.0,10.0,0.0,4.0,8.0,3.4,0.0,7.3,12.6,0.0,953.7(03),4.0,0.0,17/11.1(14),0.0,,,
2016-13,1505,38.4(07/ene),,,7.0,85.0,5.5,986.7(24/dic),1019.3,966.9,6.8,38.4(18/jul),16.4,21.0,0.0,,43.0,,43.0,160.0,-6.0(31/dic),,122.0,3.0,70.0,7832.0,1157.6,171.0,13.0,7.0,35.0,3.4,4.0,12.4,17.9,0.0,940.2(20/nov),121.0,,,,,,
2016-1,1505,38.4(07),,88.0,0.0,2.0,2.0,983.6(28),1020.2,966.9,4.7,20.3(24),12.1,0.0,0.0,,8.0,,21.0,23.0,-2.7(16),238.0,99.0,2.0,2.0,619.0,264.6,24.0,0.0,11.0,4.0,5.8,0.0,8.2,11.6,0.0,944.0(10),21.0,4.0,26/18.3(09),0.0,,,
2016-2,1505,25.8(10),,88.0,3.0,4.0,2.7,986.0(03),1021.2,967.7,3.5,17.0(21),9.8,0.0,0.0,,10.0,,25.0,19.0,-2.4(05),202.0,93.0,0.0,2.0,426.0,206.4,15.0,3.0,9.0,7.0,6.0,3.0,7.2,10.9,0.0,949.0(13),16.0,6.0,21/18.9(06),0.0,,,
2016-3,1505,16.4(30),,82.0,1.0,4.0,4.9,979.2(01),1019.1,965.7,2.5,18.0(24),9.1,0.0,0.0,,3.0,,41.0,19.0,-2.4(01),189.0,88.0,0.0,1.0,613.0,112.9,20.0,0.0,9.0,9.0,9.2,1.0,7.7,12.9,0.0,952.1(04),16.0,3.0,24/17.8(27),0.0,,,
2016-4,1505,18.8(16),,79.0,3.0,3.0,5.4,977.5(30),1014.3,961.6,4.1,20.6(20),9.1,0.0,0.0,,6.0,,40.0,21.0,-1.7(01),186.0,96.0,0.0,2.0,716.0,147.5,18.0,1.0,9.0,1.0,8.7,0.0,9.3,14.5,0.0,942.0(10),16.0,4.0,25/18.3(03),0.0,,,
2016-5,1505,14.0(07),,78.0,0.0,4.0,6.1,977.7(01),1015.0,963.0,7.9,29.4(04),11.1,0.0,0.0,,5.0,,42.0,16.0,-0.6(01),146.0,122.0,0.0,4.0,944.0,103.4,18.0,3.0,7.0,1.0,13.3,0.0,13.5,19.0,0.0,940.7(08),14.0,0.0,22/12.8(08),0.0,,,
2016-6,1505,25.9(15),,77.0,0.0,9.0,7.5,978.8(18),1018.5,967.1,10.9,30.6(08),15.9,1.0,0.0,,1.0,,49.0,10.0,4.6(01),146.0,155.0,0.0,7.0,887.0,40.0,10.0,1.0,7.0,0.0,14.2,0.0,16.9,22.8,0.0,952.5(15),4.0,0.0,26/13.1(14),0.0,,,
2016-7,1505,1.9(06),,,0.0,4.0,8.7,974.5(13),1020.0,968.9,13.0,38.4(18),16.3,6.0,0.0,,0.0,,58.0,2.0,6.7(13),161.0,171.0,0.0,4.0,912.0,3.3,5.0,1.0,8.0,0.0,19.7,0.0,19.4,25.7,0.0,961.9(18),2.0,0.0,06/10.0(05),0.0,,,
2016-8,1505,4.7(24),,71.0,0.0,7.0,9.4,975.4(06),1020.1,969.1,11.4,36.0(22),16.4,7.0,0.0,,0.0,,68.0,6.0,6.2(21),144.0,163.0,0.0,9.0,1041.0,11.5,9.0,2.0,7.0,0.0,20.5,0.0,19.6,27.8,0.0,959.7(19),3.0,0.0,05/14.4(09),0.0,,,
2016-9,1505,22.0(13),,75.0,0.0,11.0,7.1,977.8(27),1020.0,968.6,10.8,37.6(06),15.9,7.0,0.0,,2.0,,57.0,8.0,5.8(18),118.0,150.0,0.0,10.0,720.0,58.9,12.0,1.0,6.0,0.0,12.6,0.0,17.7,24.6,0.0,957.4(13),5.0,0.0,24/11.9(12),0.0,,,
2017-10,1505,9.0(16),,74.0,0.0,7.0,7.5,980.7(27),1022.5,970.5,8.1,31.9(15),15.9,1.0,0.0,,0.0,,68.0,5.0,2.3(23),131.0,129.0,0.0,6.0,766.0,22.4,8.0,1.0,5.0,0.0,14.5,0.0,15.6,23.1,0.0,958.4(18),4.0,0.0,22/13.9(16),0.0,,,
2017-11,1505,24.6(24),,86.0,0.0,17.0,3.7,981.8(10),1023.0,969.6,3.1,18.9(21),11.6,0.0,0.0,,1.0,,39.0,15.0,-3.8(28),94.0,97.0,0.0,11.0,340.0,70.9,19.0,0.0,4.0,10.0,7.7,0.0,8.5,13.8,0.0,951.8(22),10.0,1.0,20/15.8(22),0.0,,,
2017-12,1505,63.9(10),,90.0,3.0,13.0,2.0,987.8(22),1026.1,972.1,2.3,15.0(29),10.9,0.0,0.0,,4.0,,22.0,19.0,-5.9(06),162.0,90.0,1.0,6.0,232.0,171.8,17.0,1.0,7.0,12.0,3.1,0.0,6.4,10.3,0.0,933.8(10),14.0,3.0,23/20.8(10),0.0,,,
2017-13,1505,63.9(10/dic),,79.0,10.0,109.0,5.9,987.8(22/dic),1020.5,968.1,6.8,39.1(21/ago),17.8,13.0,0.0,,19.0,,46.0,146.0,-6.3(25/ene),149.0,123.0,3.0,74.0,7934.0,786.4,171.0,17.0,7.0,43.0,2.7,2.0,12.8,18.7,0.0,933.8(10/dic),102.0,9.0,24/23.1(03/feb),0.0,,,
2017-1,1505,8.8(31),,89.0,0.0,13.0,2.7,981.7(15),1025.0,970.9,0.5,14.8(03),9.8,0.0,0.0,,0.0,,28.0,16.0,-6.3(25),117.0,83.0,0.0,8.0,394.0,31.4,19.0,0.0,5.0,14.0,2.7,0.0,5.2,9.8,0.0,950.0(27),8.0,0.0,06/14.2(18),0.0,,,
2017-2,1505,53.0(04),,82.0,1.0,6.0,4.0,980.2(08),1018.6,965.4,3.4,19.2(22),7.9,0.0,0.0,,3.0,,37.0,15.0,-1.6(08),218.0,93.0,1.0,5.0,618.0,145.2,16.0,2.0,9.0,3.0,8.3,0.0,8.3,13.2,0.0,942.4(12),14.0,3.0,24/23.1(03),0.0,,,
2017-3,1505,14.8(23),,79.0,1.0,3.0,5.2,980.3(13),1020.0,967.1,4.7,26.9(10),9.3,0.0,0.0,,4.0,,43.0,17.0,0.5(22),206.0,96.0,0.0,2.0,909.0,101.6,16.0,1.0,9.0,0.0,4.2,2.0,9.8,15.0,0.0,948.3(03),15.0,1.0,24/19.2(30),0.0,,,
2017-4,1505,7.6(29),,72.0,1.0,11.0,9.3,975.8(04),1020.0,967.4,3.9,26.5(23),9.0,0.0,0.0,,0.0,,69.0,4.0,-2.3(27),161.0,100.0,0.0,10.0,1069.0,15.4,4.0,0.0,7.0,4.0,10.1,0.0,11.6,19.4,0.0,949.3(30),4.0,0.0,06/15.0(26),0.0,,,
2017-5,1505,34.8(09),,76.0,2.0,9.0,6.8,975.1(15),1015.3,963.8,9.5,31.7(24),13.9,1.0,0.0,,5.0,,46.0,17.0,3.3(02),138.0,142.0,1.0,6.0,869.0,138.8,16.0,6.0,7.0,0.0,13.6,0.0,15.8,22.1,0.0,941.4(11),12.0,1.0,26/17.5(05),0.0,,,
2017-6,1505,13.8(27),,76.0,0.0,8.0,7.4,975.1(30),1017.3,966.2,12.1,35.2(18),17.1,4.0,0.0,,2.0,,48.0,10.0,5.3(07),138.0,168.0,0.0,5.0,633.0,44.7,13.0,1.0,7.0,0.0,15.3,0.0,18.3,24.4,0.0,955.4(28),7.0,0.0,25/12.2(05),0.0,,,
2017-7,1505,5.0(04),,76.0,1.0,6.0,7.8,977.0(02),1018.1,967.1,13.0,34.6(04),17.8,2.0,0.0,,0.0,,52.0,7.0,6.3(21),152.0,173.0,0.0,6.0,748.0,11.1,15.0,2.0,7.0,0.0,20.1,0.0,19.1,25.2,0.0,958.6(18),4.0,0.0,25/12.8(29),0.0,,,
2017-8,1505,5.8(27),,74.0,1.0,8.0,8.1,976.3(10),1018.8,967.7,12.0,39.1(21),17.7,5.0,0.0,,0.0,,58.0,9.0,6.8(11),142.0,164.0,0.0,3.0,757.0,18.9,13.0,3.0,7.0,0.0,17.7,0.0,19.0,26.1,0.0,959.9(27),5.0,0.0,06/11.1(05),0.0,,,
2017-9,1505,3.0(17),,76.0,0.0,8.0,5.9,975.6(06),1020.8,969.0,9.4,27.8(05),15.8,0.0,0.0,,0.0,,47.0,12.0,2.9(16),128.0,141.0,0.0,6.0,599.0,14.2,15.0,0.0,6.0,0.0,15.9,0.0,15.8,22.2,0.0,962.4(09),5.0,0.0,24/11.1(03),0.0,,,
2018-10,1505,47.0(13),,78.0,0.0,12.0,6.0,976.9(23),1016.7,964.4,7.0,30.4(04),14.1,1.0,0.0,,4.0,,54.0,14.0,1.9(28),155.0,116.0,1.0,9.0,586.0,147.6,15.0,3.0,7.0,0.0,6.6,0.0,13.0,18.8,0.0,943.7(30),9.0,1.0,21/15.3(13),0.0,,,
2018-11,1505,19.2(05),,86.0,0.0,8.0,2.3,975.0(02),1013.5,960.8,5.5,20.4(16),11.7,0.0,0.0,,7.0,,24.0,23.0,-0.2(25),168.0,102.0,0.0,3.0,353.0,155.8,24.0,0.0,7.0,2.0,9.0,0.0,9.4,13.1,0.0,947.3(05),17.0,0.0,22/15.0(29),0.0,,,
2018-12,1505,18.2(18),,87.0,0.0,13.0,2.0,981.3(09),1026.0,972.6,4.6,18.0(04),11.8,0.0,0.0,,3.0,,22.0,13.0,-3.8(31),166.0,100.0,0.0,7.0,335.0,76.6,18.0,1.0,7.0,5.0,4.9,0.0,8.6,12.6,0.0,953.2(12),10.0,1.0,18/15.8(18),0.0,,,
2018-13,1505,47.0(13/oct),,80.0,9.0,99.0,4.9,984.4(28/ene),1017.5,965.2,7.5,35.6(03/ago),18.3,16.0,0.0,,49.0,,39.0,181.0,-4.3(24/feb),162.0,122.0,2.0,52.0,7445.0,1225.7,203.0,26.0,7.0,29.0,3.1,13.0,12.5,17.4,0.0,924.2(01/mar),143.0,11.0,24/20.3(14/mar),0.0,,,
2018-1,1505,26.2(10),,88.0,1.0,5.0,1.8,984.4(28),1024.7,971.1,3.4,14.9(03),12.3,0.0,0.0,,4.0,,19.0,21.0,-2.6(29),177.0,93.0,0.0,3.0,505.0,109.2,26.0,0.0,8.0,6.0,5.8,0.0,7.1,10.8,0.0,953.0(06),17.0,1.0,28/15.8(10),0.0,,,
2018-2,1505,21.0(04),,86.0,1.0,8.0,3.3,976.9(17),1018.6,964.7,0.7,14.9(25),11.6,0.0,0.0,,7.0,,30.0,19.0,-4.3(24),140.0,78.0,0.0,7.0,332.0,140.7,10.0,0.0,6.0,13.0,3.1,9.0,5.0,9.2,0.0,932.7(28),17.0,0.0,06/13.1(05),0.0,,,
2018-3,1505,33.5(30),,82.0,2.0,0.0,3.1,979.1(21),1007.4,954.6,3.2,17.8(27),10.6,0.0,0.0,,13.0,,26.0,28.0,-3.6(22),266.0,84.0,1.0,0.0,638.0,304.6,25.0,2.0,12.0,2.0,5.0,4.0,7.1,10.9,0.0,924.2(01),27.0,7.0,24/20.3(14),0.0,,,
2018-4,1505,14.8(06),,74.0,3.0,2.0,5.6,973.0(25),1012.4,960.1,5.6,27.0(18),9.9,0.0,0.0,,5.0,,41.0,17.0,0.3(11),191.0,99.0,0.0,1.0,1040.0,120.4,18.0,4.0,9.0,0.0,10.1,0.0,11.3,16.9,0.0,943.8(10),16.0,1.0,24/18.9(03),0.0,,,
2018-5,1505,11.0(25),,76.0,1.0,10.0,6.8,973.1(14),1017.5,965.4,7.8,26.2(07),11.9,0.0,0.0,,1.0,,46.0,13.0,-0.7(01),154.0,121.0,0.0,6.0,640.0,29.2,16.0,3.0,7.0,1.0,11.3,0.0,13.2,18.6,0.0,958.3(21),10.0,0.0,07/11.7(17),0.0,,,
2018-6,1505,26.9(04),,81.0,0.0,12.0,5.0,975.2(18),1017.1,965.6,12.1,33.6(24),16.0,2.0,0.0,,3.0,,32.0,16.0,8.8(13),128.0,157.0,0.0,6.0,397.0,78.9,18.0,4.0,6.0,0.0,14.2,0.0,16.9,21.6,0.0,955.5(30),10.0,0.0,06/10.6(18),0.0,,,
2018-7,1505,21.6(01),,78.0,0.0,5.0,6.3,972.2(05),1017.3,966.3,14.6,32.0(23),17.1,1.0,0.0,,1.0,,42.0,9.0,10.6(21),137.0,177.0,0.0,2.0,576.0,38.0,17.0,4.0,7.0,0.0,17.9,0.0,19.4,24.1,0.0,958.2(01),7.0,0.0,06/11.7(19),0.0,,,
2018-8,1505,18.0(08),,74.0,1.0,6.0,9.3,973.7(09),1018.9,967.9,12.7,35.6(03),18.3,6.0,0.0,,1.0,,67.0,3.0,6.4(10),130.0,173.0,0.0,1.0,716.0,19.2,7.0,0.0,6.0,0.0,19.4,0.0,19.6,26.5,0.0,961.5(06),2.0,0.0,06/12.2(17),0.0,,,
2018-9,1505,4.6(04),,73.0,0.0,18.0,7.8,976.7(24),1020.0,968.8,12.5,32.3(02),15.6,6.0,0.0,,0.0,,63.0,5.0,5.9(26),133.0,161.0,0.0,7.0,1327.0,5.5,9.0,5.0,6.0,0.0,18.4,0.0,19.3,26.1,0.0,962.0(03),1.0,0.0,08/10.8(03),0.0,,,
2019-10,1505,47.4(13),,83.0,0.0,13.0,3.9,972.3(09),1017.1,965.1,8.9,26.6(11),14.6,0.0,0.0,,5.0,,35.0,21.0,0.4(22),145.0,133.0,1.0,7.0,491.0,154.4,24.0,1.0,6.0,0.0,11.9,0.0,13.8,18.5,0.0,952.6(19),15.0,0.0,20/14.2(13),0.0,,,
2019-11,1505,36.6(07),,91.0,1.0,2.0,1.1,970.7(08),1012.0,959.3,6.4,18.5(01),14.7,0.0,0.0,,11.0,,12.0,30.0,0.6(19),211.0,107.0,2.0,0.0,299.0,333.4,29.0,3.0,9.0,0.0,6.7,0.0,9.3,12.2,0.0,931.7(22),28.0,2.0,27/19.2(22),0.0,,,
2019-12,1505,31.8(18),,88.0,0.0,8.0,1.8,980.8(09),1019.3,966.0,3.1,18.2(24),9.8,0.0,1.0,,8.0,,20.0,18.0,-4.5(04),189.0,94.0,1.0,3.0,456.0,180.3,20.0,1.0,8.0,9.0,3.9,0.0,7.4,11.6,0.0,937.6(19),14.0,4.0,24/23.6(21),0.0,,,
2019-13,1505,51.4(20/sep),,78.0,6.0,93.0,5.4,983.6(05/ene),1018.7,966.3,6.8,34.8(23/ago),18.5,10.0,1.0,,45.0,,43.0,168.0,-7.2(06/ene),162.0,118.0,6.0,44.0,7694.0,1275.4,200.0,14.0,8.0,41.0,3.9,2.0,12.4,18.0,0.0,931.7(22/nov),125.0,14.0,24/23.6(21/dic),0.0,,,
2019-1,1505,21.8(22),,87.0,0.0,9.0,3.2,983.6(05),1024.7,970.7,0.6,12.8(14),8.5,0.0,0.0,,4.0,,34.0,16.0,-7.2(06),135.0,82.0,0.0,2.0,309.0,100.0,18.0,0.0,6.0,14.0,5.9,0.0,5.4,10.2,0.0,940.0(31),15.0,0.0,32/12.8(29),0.0,,,
2019-2,1505,25.0(01),,71.0,0.0,10.0,6.2,979.8(28),1024.8,971.4,1.3,24.0(26),8.7,0.0,0.0,,1.0,,59.0,8.0,-2.8(20),134.0,79.0,0.0,5.0,772.0,58.8,7.0,0.0,6.0,10.0,5.5,2.0,8.4,15.5,0.0,933.8(01),6.0,2.0,24/16.7(09),0.0,,,
2019-3,1505,36.0(05),,73.0,0.0,7.0,6.6,982.4(13),1024.4,971.1,2.3,23.2(16),9.0,0.0,0.0,,2.0,,55.0,12.0,-1.5(18),178.0,87.0,1.0,5.0,855.0,71.9,15.0,1.0,9.0,8.0,10.6,0.0,9.3,16.2,0.0,944.4(06),6.0,2.0,22/18.3(03),0.0,,,
2019-4,1505,23.0(07),,76.0,2.0,7.0,6.2,977.0(26),1013.1,960.6,4.8,25.7(29),13.3,0.0,0.0,,8.0,,46.0,16.0,1.2(03),188.0,98.0,0.0,4.0,850.0,150.0,17.0,1.0,9.0,0.0,8.2,0.0,10.5,16.3,0.0,941.2(24),14.0,0.0,22/14.2(08),0.0,,,
2019-5,1505,15.2(09),,69.0,0.0,5.0,8.4,974.7(11),1018.2,966.3,6.5,33.3(31),11.5,2.0,0.0,,1.0,,57.0,7.0,1.5(20),150.0,116.0,0.0,5.0,925.0,33.0,13.0,0.0,8.0,0.0,11.7,0.0,13.4,20.3,0.0,954.6(08),4.0,2.0,25/17.8(08),0.0,,,
2019-6,1505,13.0(06),,72.0,1.0,7.0,5.6,971.8(07),1016.1,964.6,9.9,31.9(01),14.9,1.0,0.0,,1.0,,37.0,12.0,3.3(08),136.0,134.0,0.0,4.0,683.0,50.4,20.0,0.0,7.0,0.0,14.3,0.0,15.5,21.1,0.0,949.2(06),6.0,0.0,24/14.2(06),0.0,,,
2019-7,1505,24.6(04),,75.0,1.0,13.0,7.5,971.2(21),1016.3,965.4,12.8,33.0(24),17.2,4.0,0.0,,2.0,,50.0,7.0,5.6(31),149.0,169.0,0.0,5.0,601.0,48.8,11.0,3.0,7.0,0.0,17.6,0.0,19.1,25.3,0.0,958.6(28),5.0,0.0,25/12.2(29),0.0,,,
2019-8,1505,3.8(11),,74.0,0.0,9.0,7.5,973.3(12),1017.8,966.7,13.1,34.8(23),18.5,3.0,0.0,,0.0,,54.0,10.0,6.4(13),141.0,167.0,0.0,1.0,697.0,22.0,12.0,2.0,7.0,0.0,19.3,0.0,19.4,25.6,0.0,957.1(08),7.0,2.0,25/17.2(09),0.0,,,
2019-9,1505,51.4(20),,76.0,1.0,3.0,7.2,977.9(12),1020.1,968.5,11.5,29.6(20),15.8,0.0,0.0,,2.0,,57.0,11.0,6.0(28),186.0,148.0,1.0,3.0,756.0,72.4,14.0,2.0,9.0,0.0,16.3,0.0,17.2,22.9,0.0,953.7(21),5.0,0.0,12/12.8(20),0.0,,,
2020-10,1505,27.2(24),,83.0,1.0,4.0,3.9,979.1(11),1018.0,965.7,8.2,22.5(18),14.8,0.0,0.0,,6.0,,35.0,18.0,0.1(16),176.0,123.0,0.0,3.0,425.0,136.2,22.0,0.0,8.0,0.0,13.2,0.0,12.7,17.1,0.0,943.3(20),12.0,2.0,25/16.1(24),0.0,,,
2020-11,1505,29.2(08),,86.0,0.0,15.0,4.1,983.9(19),1021.0,968.1,5.7,20.9(18),15.8,0.0,0.0,,5.0,,42.0,13.0,0.1(23),132.0,113.0,0.0,9.0,388.0,94.8,15.0,0.0,6.0,0.0,10.2,0.0,10.7,15.6,0.0,951.8(28),10.0,0.0,08/15.0(04),0.0,,,
2020-12,1505,32.2(10),,87.0,0.0,6.0,1.6,980.7(25),1016.3,963.0,4.0,17.8(22),11.6,0.0,0.0,,9.0,,17.0,27.0,-3.3(26),214.0,92.0,1.0,1.0,280.0,258.3,27.0,2.0,9.0,4.0,3.3,2.0,7.2,10.4,0.0,944.9(04),24.0,1.0,25/18.9(27),0.0,,,
2020-13,1505,32.2(10/dic),,78.0,4.0,120.0,5.4,984.2(04/ene),1018.9,966.7,7.9,36.7(30/jul),17.2,17.0,0.0,,43.0,,42.0,162.0,-4.1(02/ene),167.0,124.0,2.0,62.0,8083.0,1056.4,203.0,20.0,8.0,26.0,3.3,2.0,13.3,18.7,0.0,941.9(02/mar),118.0,13.0,25/21.9(04/may),0.0,,,
2020-1,1505,21.6(16),,84.0,0.0,13.0,2.8,984.2(04),1025.7,971.9,3.1,16.6(31),12.6,0.0,0.0,,5.0,,30.0,16.0,-4.1(02),204.0,88.0,0.0,5.0,549.0,110.6,18.0,1.0,9.0,11.0,3.9,0.0,7.4,11.7,0.0,957.1(15),11.0,3.0,06/18.9(20),0.0,,,
2020-2,1505,14.2(16),,77.0,0.0,12.0,4.5,983.8(18),1025.9,972.7,4.9,22.1(23),13.5,0.0,0.0,,2.0,,42.0,13.0,-1.7(18),211.0,99.0,0.0,9.0,776.0,51.8,17.0,0.0,9.0,7.0,10.7,0.0,10.3,15.7,0.0,951.7(29),9.0,3.0,23/19.2(16),0.0,,,
2020-3,1505,31.4(01),,79.0,1.0,12.0,5.5,978.5(09),1019.2,966.2,4.3,22.8(11),11.4,0.0,0.0,,6.0,,46.0,13.0,-0.8(26),176.0,96.0,1.0,8.0,725.0,133.4,17.0,4.0,8.0,4.0,7.2,0.0,9.8,15.3,0.0,941.9(02),11.0,2.0,26/17.8(01),0.0,,,
2020-4,1505,15.6(18),,80.0,1.0,11.0,4.0,970.9(07),1014.2,962.1,7.8,24.1(08),11.7,0.0,0.0,,2.0,,30.0,20.0,0.3(03),153.0,118.0,0.0,5.0,725.0,79.8,23.0,4.0,7.0,0.0,12.5,0.0,12.7,17.5,0.0,954.3(20),15.0,1.0,21/15.8(30),0.0,,,
2020-5,1505,11.0(31),,70.0,1.0,9.0,8.5,978.9(23),1016.8,965.4,9.6,33.2(28),13.3,3.0,0.0,,1.0,,57.0,8.0,4.1(17),153.0,137.0,0.0,4.0,1119.0,34.6,11.0,3.0,8.0,0.0,13.5,0.0,16.6,23.5,0.0,952.5(13),6.0,1.0,25/21.9(04),0.0,,,
2020-6,1505,15.6(11),,74.0,0.0,10.0,6.2,975.6(21),1016.9,965.4,10.2,35.2(23),15.3,1.0,0.0,,1.0,,40.0,11.0,4.9(05),138.0,143.0,0.0,7.0,846.0,32.8,16.0,1.0,7.0,0.0,15.2,0.0,16.2,22.1,0.0,952.0(11),4.0,0.0,25/11.9(11),0.0,,,
